,creelID,lakeID,site_group,accessPoint,sampleDate,partyActivity,numberInParty,travelTimeHours,dateTimeReturnInterview,dateTimeLeftLanding,timeNotFishing,electronicUse,fishingDaysYear,fishingDaysLakeYear,homeZip,satisfactionOverall,satisfactionNumber,satisfactionSize,c1LifeRevolves,c2TrophySpots,c3MostEnjoyable,c4SignificantIncome,c5Enjoyable,c6NoTimeHobbies,c7MaximizeNumbers,c8NoAlternative,c9FriendsFish,c10ReleaseFish,c11LoseFriends,c12BigSmall,c13OtherLeisure,c14KeepFishing,c15SpecialGear,income,race,raceOther,hispanic,
1300,UM_lottes_park_20220622_creel_1,UM,urban,lottes_park,20220622,boat_fishing,2,NA,NA,20220622 06:06,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1301,UM_lottes_park_20220622_creel_2,UM,urban,lottes_park,20220622,boat_fishing,1,NA,20220622 10:30,20220622 07:18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1302,MD_warner_park_20220624_creel_2,MD,urban,warner_park,20220624,boat_fishing,1,0.333333333,20220624 08:16,20220624 05:56,0,1,50,8,53718,5,3,5,3,2,5,3,5,2,3,2,4,4,2,2,2,5,5,"$60,000 to $69,999",White,NA,0,
1303,MD_warner_park_20220624_creel_3,MD,urban,warner_park,20220624,boat_fishing,1,0.05,20220624 10:59,NA,0,1,100,90,53704,7,7,7,1,5,1,1,5,1,1,1,5,1,1,1,1,1,5,"$90,000 to $99,999",White,NA,0,
1304,MD_warner_park_20220624_creel_4,MD,urban,warner_park,20220624,shore_fishing,1,0.033333333,20220624 06:59,20220624 06:26,0,0,265,150,53704,10,5,10,5,5,5,2,5,5,5,4,5,3,2,2,3,5,5,"$40,000 to $49,999",White,NA,0,
1305,MD_warner_park_20220624_creel_5,MD,urban,warner_park,20220624,boat_fishing,2,0.166666667,20220624 09:49,20220624 06:36,0.833333333,1,30,30,53704,9,2,NA,5,5,5,4,4,4,4,2,3,5,2,5,4,5,5,NA,White,NA,1,
1306,MD_warner_park_20220624_creel_6,MD,urban,warner_park,20220624,boat_fishing,2,0.5,20220624 11:40,20220624 06:45,0,1,30,30,53711,10,8,7,4,5,4,2,5,1,5,1,1,5,1,1,1,5,5,NA,NA,NA,NA,
1307,MD_warner_park_20220624_creel_7,MD,urban,warner_park,20220624,boat_fishing,1,0.25,20220624 10:57,20220624 06:52,0,1,15,10,53593,7,7,7,4,3,3,2,5,1,5,5,4,5,1,4,3,3,5,"$30,000 to $39,999",White,NA,0,
1308,MD_warner_park_20220624_creel_8,MD,urban,warner_park,20220624,boat_fishing,1,1,20220624 11:26,NA,0,1,120,8,61073,8,8,8,5,1,5,1,5,1,5,1,5,5,1,1,5,1,5,"$150,000 or more",White,NA,0,
1309,MD_warner_park_20220624_creel_10,MD,urban,warner_park,20220624,boat_fishing,1,0.016666667,20220624 09:36,20220624 07:03,0.5,1,80,80,53704,10,10,10,3,5,4,2,5,1,4,2,3,4,1,4,3,3,4,"$100,000 to $149,999",White,NA,NA,
1310,MD_warner_park_20220624_creel_11,MD,urban,warner_park,20220624,boat_fishing,1,0.25,20220624 12:03,20220624 07:22,0,1,60,30,53589,10,8,10,3,2,3,2,3,1,1,1,3,3,1,3,2,1,5,"$150,000 or more",White,NA,0,
1311,MD_warner_park_20220624_creel_12,MD,urban,warner_park,20220624,boat_fishing,1,1,20220624 11:52,20220624 07:13,0,1,40,10,53036,9,9,9,4,3,4,3,5,3,5,3,3,3,3,3,4,5,5,"$90,000 to $99,999",White,NA,0,
1312,MD_warner_park_20220624_creel_14,MD,urban,warner_park,20220624,boat_fishing,1,0.25,20220624 11:43,NA,0,1,35,15,53718,8,1,NA,3,3,2,2,2,1,3,1,2,2,2,3,1,2,3,NA,White,NA,0,
1313,MD_warner_park_20220624_creel_15,MD,urban,warner_park,20220624,boat_fishing,3,0.333333333,20220624 11:35,20220624 08:02,0.333333333,1,6,3,53559,10,5,8,3,2,4,2,3,1,2,1,2,3,1,3,4,1,4,NA,White,NA,0,
1314,MD_warner_park_20220624_creel_16,MD,urban,warner_park,20220624,boat_fishing,1,0.2,20220624 11:28,20220624 08:12,0,1,24,24,53704,7,5,5,1,1,1,1,4,1,1,1,1,2,1,2,1,1,3,NA,NA,NA,NA,
1315,MD_warner_park_20220624_creel_17,MD,urban,warner_park,20220624,boat_fishing,3,0.5,20220624 08:15,NA,0,1,30,5,53575,5,1,2,1,1,1,1,5,1,5,1,3,1,1,2,1,1,5,NA,NA,NA,NA,
1316,MD_warner_park_20220624_creel_18,MD,urban,warner_park,20220624,boat_fishing,2,0.166666667,20220624 08:29,20220624 04:30,0.333333333,1,30,10,53704,8,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1317,MD_warner_park_20220624_creel_23,MD,urban,warner_park,20220624,boat_fishing,1,0.25,20220624 12:33,20220624 10:30,0.166666667,1,6,4,53590,8,7,8,2,3,3,1,4,1,3,1,1,2,1,1,1,5,4,"$100,000 to $149,999",White,NA,0,
1318,MD_warner_park_20220624_creel_9,MD,urban,warner_park,20220624,boat_fishing,2,NA,20220624 11:58,20220624 06:57,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1319,MD_warner_park_20220624_creel_1,MD,urban,warner_park,20220624,boat_fishing,2,NA,NA,20220624 05:43,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1320,MD_warner_park_20220624_creel_27,MD,urban,warner_park,20220624,boat_fishing,2,NA,20220624 11:16,20220624 05:30,2,1,NA,NA,53704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1321,MD_warner_park_20220624_creel_29,MD,urban,warner_park,20220624,boat_fishing,2,0.416666667,20220624 14:00,NA,1,1,16,4,53597,10,1,8,3,5,5,5,5,2,3,4,5,3,2,3,5,5,3,"$150,000 or more",White,NA,0,
1322,MD_warner_park_20220624_creel_24,MD,urban,warner_park,20220624,boat_fishing,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1323,MD_warner_park_20220624_creel_13,MD,urban,warner_park,20220624,boat_fishing,2,NA,NA,20220624 07:17,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1324,SW_silverwood_county_park_20220625_creel_4,SW,urban,silverwood_county_park,20220625,boat_fishing,1,NA,20220625 11:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1325,SW_silverwood_county_park_20220625_creel_3,SW,urban,silverwood_county_park,20220625,boat_fishing,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1326,SW_silverwood_county_park_20220625_creel_1,SW,urban,silverwood_county_park,20220625,boat_fishing,1,NA,NA,20220625 07:06,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1327,SW_silverwood_county_park_20220625_creel_7,SW,urban,silverwood_county_park,20220625,boat_fishing,1,NA,NA,20220625 13:12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1328,SW_silverwood_county_park_20220625_creel_6,SW,urban,silverwood_county_park,20220625,shore_fishing,1,NA,NA,20220625 12:37,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1329,SW_silverwood_county_park_20220625_creel_5,SW,urban,silverwood_county_park,20220625,shore_fishing,1,NA,NA,20220625 11:55,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1330,YA_cherokee_marsh_20220626_creel_6,YA,urban,cherokee_marsh,20220626,shore_fishing,2,0.266666667,20220626 09:01,NA,0.083333333,0,30,3,54901,5,2,3,5,2,4,4,5,2,5,1,5,5,1,4,2,3,1,"$40,000 to $49,999",Asian,NA,0,
1331,YA_cherokee_marsh_20220626_creel_8,YA,urban,cherokee_marsh,20220626,boat_fishing,1,0.25,20220626 09:55,NA,0,1,30,25,53597,1,1,NA,5,5,5,2,5,1,5,3,4,5,1,5,4,5,3,NA,White,NA,0,
1332,YA_cherokee_marsh_20220626_creel_1,YA,urban,cherokee_marsh,20220626,boat_fishing,1,0.166666667,20220626 09:17,20220626 06:00,0,1,40,10,53704,9,10,7,3,2,4,1,5,2,5,1,3,4,1,2,1,5,5,"$150,000 or more",White,NA,0,
1333,YA_cherokee_marsh_20220626_creel_4,YA,urban,cherokee_marsh,20220626,boat_fishing,2,0.333333333,20220626 10:46,20220626 07:38,0,1,100,1,61560,10,6,8,3,5,5,5,5,2,5,1,2,5,1,4,3,4,5,"$150,000 or more",White,NA,0,
1334,YA_cherokee_marsh_20220626_creel_2,YA,urban,cherokee_marsh,20220626,boat_fishing,2,0.083333333,20220626 09:45,NA,0,0,60,30,53704,9,9,8,3,4,4,2,5,2,2,2,4,5,1,4,2,3,4,NA,White,NA,0,
1335,YA_cherokee_marsh_20220626_creel_11,YA,urban,cherokee_marsh,20220626,boat_fishing,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1336,YA_cherokee_marsh_20220626_creel_9,YA,urban,cherokee_marsh,20220626,boat_fishing,1,NA,20220626 09:49,20220626 09:40,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1337,YA_cherokee_marsh_20220626_creel_3,YA,urban,cherokee_marsh,20220626,boat_fishing,2,NA,20220626 09:06,20220626 07:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1338,YA_cherokee_marsh_20220626_creel_20,YA,urban,cherokee_marsh,20220626,shore_fishing,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1339,BM_big_muskellunge_20220628_creel_2,BM,rural,big_muskellunge,20220628,boat_fishing,5,0.016666667,20220628 14:14,NA,NA,1,50,1,54130,1,1,1,3,5,3,2,4,2,5,2,3,1,2,5,2,3,5,NA,White,NA,0,
1340,BM_big_muskellunge_20220628_creel_1,BM,rural,big_muskellunge,20220628,boat_fishing,1,NA,20220628 14:03,20220628 13:25,0.5,1,30,0,NA,NA,NA,NA,4,4,4,2,4,2,2,2,2,5,1,4,3,4,4,"$150,000 or more",White,NA,0,
1341,BM_big_muskellunge_20220628_creel_3,BM,rural,big_muskellunge,20220628,boat_fishing,1,0.05,20220628 20:09,20220628 18:22,NA,0,2,0,54701,6,1,1,1,4,1,1,4,1,5,1,1,5,1,5,1,3,3,"$100,000 to $149,999",White,NA,0,
1342,BM_big_muskellunge_20220628_creel_4,BM,rural,big_muskellunge,20220628,shore_fishing,2,NA,NA,20220628 19:58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1343,BL_ballard_20220701_creel_2,BL,rural,ballard,20220701,boat_fishing,3,3,20220701 11:16,20220701 06:56,0,0,70,2,54923,10,8,8,3,4,5,5,5,4,3,1,4,5,1,5,2,1,5,"$90,000 to $99,999",White,NA,0,
1344,BL_ballard_20220701_creel_9,BL,rural,ballard,20220701,boat_fishing,2,0.083333333,20220701 13:34,20220701 09:45,0,0,60,1,53807,9,10,8,4,3,5,4,5,4,4,3,5,5,2,2,4,5,4,"$100,000 to $149,999",White,NA,0,
1345,BL_ballard_20220701_creel_4,BL,rural,ballard,20220701,boat_fishing,3,0.083333333,20220701 10:45,20220701 07:56,0,0,20,0,54489,8,10,6,1,1,4,1,5,1,1,1,1,3,1,2,3,1,1,NA,White,NA,0,
1346,BL_ballard_20220701_creel_5,BL,rural,ballard,20220701,boat_fishing,2,0.05,20220701 11:17,20220701 08:00,0,1,50,5,54155,6,7,4,3,5,4,1,5,1,5,1,4,4,1,5,4,4,4,"$150,000 or more",White,NA,0,
1347,BL_ballard_20220701_creel_7,BL,rural,ballard,20220701,boat_fishing,2,0.166666667,20220701 13:18,20220701 09:03,0,1,2,2,53949,8,9,8,5,3,5,3,5,3,5,3,3,3,1,3,4,3,1,NA,NA,NA,NA,
1348,KE_pleasant_springs_20220701_creel_18,KE,urban,pleasant_springs,20220701,boat_fishing,2,0.166666667,20220701 20:20,20220701 13:00,0,1,40,40,53589,10,10,10,5,3,5,3,5,5,5,5,4,1,1,1,4,5,4,"$10,000 to $19,999",White,NA,0,
1349,BL_ballard_20220701_creel_13,BL,rural,ballard,20220701,boat_fishing,2,0.166666667,20220701 10:31,20220701 06:45,NA,0,25,25,54235,1,1,1,5,5,2,1,5,3,2,2,3,3,1,1,2,4,5,"$100,000 to $149,999",White,NA,0,
1350,KE_pleasant_springs_20220701_creel_8,KE,urban,pleasant_springs,20220701,boat_fishing,2,0.25,20220701 20:31,NA,0,1,50,10,53527,10,5,10,3,4,4,3,5,1,5,3,4,1,3,4,3,5,5,"$150,000 or more",White,NA,0,
1351,BL_ballard_20220701_creel_14,BL,rural,ballard,20220701,boat_fishing,4,0.25,20220701 13:28,NA,NA,0,4,4,54474,4,9,4,3,1,3,2,5,2,5,3,2,2,1,3,2,4,5,"$80,000 to $89,999",White,NA,0,
1352,BL_ballard_20220701_creel_3,BL,rural,ballard,20220701,boat_fishing,3,0.75,20220701 11:36,20220701 07:10,0,1,150,10,54512,5,5,5,4,2,4,2,5,1,5,1,5,1,1,4,1,5,5,"$100,000 to $149,999",White,NA,0,
1353,BL_ballard_20220701_creel_1,BL,rural,ballard,20220701,boat_fishing,2,0.25,20220701 09:46,20220701 06:19,0.083333333,1,30,8,53006,6,7,7,3,4,2,1,4,1,4,1,4,5,2,4,1,3,5,"$70,000 to $79,999",White,NA,0,
1354,KE_pleasant_springs_20220701_creel_15,KE,urban,pleasant_springs,20220701,boat_fishing,3,0.166666667,20220701 20:43,20220701 18:02,0,1,75,37,53589,5,3,7,5,2,5,1,5,3,4,4,3,3,1,1,4,5,5,NA,NA,NA,NA,
1355,BL_ballard_20220701_creel_12,BL,rural,ballard,20220701,boat_fishing,3,0.083333333,20220701 12:14,NA,NA,0,50,2,54136,8,7,6,5,5,5,3,5,4,5,3,5,5,1,3,4,5,5,"$50,000 to $59,999",White,NA,0,
1356,BL_ballard_20220701_creel_10,BL,rural,ballard,20220701,boat_fishing,2,NA,NA,20220701 09:52,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1357,BL_ballard_20220701_creel_15,BL,rural,ballard,20220701,boat_fishing,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1358,BL_ballard_20220701_creel_18,BL,rural,ballard,20220701,boat_fishing,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1359,BL_ballard_20220701_creel_19,BL,rural,ballard,20220701,boat_fishing,2,NA,NA,20220701 12:56,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1360,KE_pleasant_springs_20220701_creel_11,KE,urban,pleasant_springs,20220701,boat_fishing,2,0.166666667,20220701 19:31,20220701 14:50,1,1,12,122,53589,7,1,NA,2,2,3,1,5,1,3,1,1,2,1,3,1,4,3,"$30,000 to $39,999",White,NA,0,
1361,KE_pleasant_springs_20220701_creel_12,KE,urban,pleasant_springs,20220701,boat_fishing,2,0.05,20220701 18:57,NA,0,1,50,10,53584,3,1,NA,4,3,3,5,4,2,3,1,3,5,2,2,2,4,4,"$60,000 to $69,999",White,NA,0,
1362,BL_ballard_20220701_creel_17,BL,rural,ballard,20220701,boat_fishing,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1363,BL_ballard_20220701_creel_8,BL,rural,ballard,20220701,boat_fishing,1,NA,NA,20220701 09:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1364,BL_ballard_20220701_creel_11,BL,rural,ballard,20220701,boat_fishing,2,NA,NA,20220701 10:01,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1365,BL_ballard_20220701_creel_20,BL,rural,ballard,20220701,boat_fishing,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1366,BL_ballard_20220701_creel_21,BL,rural,ballard,20220701,boat_fishing,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1367,BL_ballard_20220701_creel_22,BL,rural,ballard,20220701,boat_fishing,3,NA,NA,20220700 11:50,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1368,BL_ballard_20220701_creel_6,BL,rural,ballard,20220701,shore_fishing,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1369,BL_ballard_20220701_creel_16,BL,rural,ballard,20220701,shore_fishing,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1370,WC_wildcat_20220702_creel_2,WC,rural,wildcat,20220702,boat_fishing,2,0.75,20220702 11:45,NA,NA,1,200,7,54528,6,1,1,4,3,4,4,5,4,3,5,4,3,1,5,5,3,5,"$20,000 to $29,999",White,NA,0,
1371,MD_marshall_park_20220702_creel_8,MD,urban,marshall_park,20220702,boat_fishing,2,0.333333333,20220702 14:15,20220702 07:00,0,1,15,5,53528,5,5,3,2,3,4,2,4,1,3,1,1,1,1,3,3,3,3,NA,NA,NA,NA,
1372,MD_marshall_park_20220702_creel_9,MD,urban,marshall_park,20220702,boat_fishing,NA,0.083333333,20220702 14:20,20220702 06:00,0,1,20,3,NA,8,7,7,4,4,4,2,5,2,5,2,4,5,2,3,3,5,5,"$60,000 to $69,999",NA,NA,NA,
1373,WC_wildcat_20220702_creel_5,WC,rural,wildcat,20220702,boat_fishing,2,0.1,20220702 09:35,NA,0,1,20,6,60477,7,5,6,4,4,5,4,5,3,4,2,4,5,1,5,4,4,5,"$50,000 to $59,999",White,NA,0,
1374,MD_marshall_park_20220702_creel_16,MD,urban,marshall_park,20220702,boat_fishing,2,0.216666667,20220702 15:28,20220702 11:00,0,1,120,60,53597,4,4,7,5,5,4,5,5,3,3,2,3,5,1,5,3,5,5,"$70,000 to $79,999",White,NA,0,
1375,WC_wildcat_20220702_creel_7,WC,rural,wildcat,20220702,boat_fishing,3,NA,20220702 10:00,20220702 10:04,0,0,NA,NA,54115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1376,WC_wildcat_20220702_creel_1,WC,rural,wildcat,20220702,boat_fishing,2,3,20220702 10:06,20220702 05:35,NA,1,40,1,54942,10,10,3,5,3,5,5,3,5,1,2,3,5,1,5,5,5,5,"$80,000 to $89,999",White,NA,0,
1377,WC_wildcat_20220702_creel_15,WC,rural,wildcat,20220702,shore_fishing,2,0.5,20220702 12:55,NA,1,0,0,0,33811,9,2,2,3,2,5,2,5,3,5,3,3,2,1,1,3,2,4,NA,White,NA,0,
1378,WC_wildcat_20220702_creel_13,WC,rural,wildcat,20220702,boat_fishing,2,NA,NA,20220702 11:21,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1379,WC_wildcat_20220702_creel_11,WC,rural,wildcat,20220702,boat_fishing,3,NA,NA,20220702 11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1380,WC_wildcat_20220702_creel_14,WC,rural,wildcat,20220702,boat_fishing,3,NA,NA,20220702 11:16,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1381,WC_wildcat_20220702_creel_17,WC,rural,wildcat,20220702,boat_fishing,1,NA,NA,20220702 12:30,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1382,WC_wildcat_20220702_creel_18,WC,rural,wildcat,20220702,boat_fishing,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1383,WC_wildcat_20220702_creel_8,WC,rural,wildcat,20220702,boat_fishing,2,NA,NA,20220702 10:23,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1384,WC_wildcat_20220702_creel_3,WC,rural,wildcat,20220702,boat_fishing,1,0.083333333,20220702 09:48,20220702 06:26,0.166666667,1,5,0,54162,8,NA,NA,2,2,3,1,4,2,1,1,2,5,1,3,2,3,4,"$150,000 or more",White,NA,0,
1385,WC_wildcat_20220702_creel_6,WC,rural,wildcat,20220702,boat_fishing,2,NA,20220702 13:05,NA,0,0,2,3,NA,5,5,2,2,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,
1386,WC_wildcat_20220702_creel_12,WC,rural,wildcat,20220702,boat_fishing,4,NA,NA,20220702 11:10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1387,WC_wildcat_20220702_creel_16,WC,rural,wildcat,20220702,boat_fishing,2,NA,NA,20220702 12:22,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1388,MD_marshall_park_20220702_creel_21,MD,urban,marshall_park,20220702,boat_fishing,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1389,WC_wildcat_20220702_creel_4,WC,rural,wildcat,20220702,boat_fishing,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1390,WC_wildcat_20220702_creel_9,WC,rural,wildcat,20220702,boat_fishing,2,NA,NA,20220702 10:55,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1391,MD_warner_park_20220703_creel_3,MD,urban,warner_park,20220703,boat_fishing,2,0.25,20220703 19:32,20220703 14:21,3.183333333,1,20,15,53704,10,9,NA,2,1,2,1,5,1,2,1,1,5,1,2,1,4,1,"$50,000 to $59,999",White,NA,0,
1392,MD_warner_park_20220703_creel_5,MD,urban,warner_park,20220703,boat_fishing,3,0.266666667,20220703 15:31,20220703 14:07,0,1,30,1,53590,2,1,NA,2,1,3,1,5,1,4,1,2,3,1,1,1,1,5,"$100,000 to $149,999",White,NA,0,
1393,MD_warner_park_20220703_creel_21,MD,urban,warner_park,20220703,boat_fishing,2,NA,NA,20220703 16:01,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1394,MD_warner_park_20220703_creel_11,MD,urban,warner_park,20220703,boat_fishing,NA,0.166666667,20220703 14:24,20220703 10:00,0,1,120,60,53714,8,3,6,4,2,4,4,5,3,5,3,5,4,1,4,3,5,5,"$150,000 or more",White,NA,0,
1395,MD_warner_park_20220703_creel_14,MD,urban,warner_park,20220703,boat_fishing,1,0.166666667,20220703 14:52,20220703 12:00,0.166666667,0,50,1,53704,8,1,NA,3,3,5,2,5,2,5,2,4,4,1,3,3,5,4,"$100,000 to $149,999",White,NA,0,
1396,MD_warner_park_20220703_creel_24,MD,urban,warner_park,20220703,boat_fishing,2,NA,NA,20220703 18:10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1397,MD_warner_park_20220703_creel_13,MD,urban,warner_park,20220703,boat_fishing,2,NA,20220703 16:50,20220703 14:57,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1398,MD_warner_park_20220703_creel_23,MD,urban,warner_park,20220703,shore_fishing,1,0.066666667,20220703 17:57,20220703 17:50,0,0,100,30,53704,6,4,NA,5,3,4,4,5,4,5,3,4,5,3,3,5,5,5,"$50,000 to $59,999",White,NA,0,
1399,MD_warner_park_20220703_creel_19,MD,urban,warner_park,20220703,boat_fishing,5,NA,20220703 19:15,20220703 16:02,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1400,MD_warner_park_20220703_creel_25,MD,urban,warner_park,20220703,boat_fishing,1,0.283333333,20220703 20:48,20220703 18:28,0,1,45,24,53716,4,1,2,2,3,3,1,4,1,2,1,1,5,1,3,2,3,4,NA,White,NA,0,
